Date,Economic Center,Fruit,Average Price (LKR/kg),Quantity Exposed (metric tons)
2024-11-16,Pettah,Banana,57.6,15.3
2024-11-16,Pettah,Pineapple,91.49,3.7
2024-11-16,Meegoda,TJC mango,110.54,10.8
2024-11-16,Meegoda,Banana,,
2024-11-16,Meegoda,Pineapple,87.76,3.8
2024-11-16,Narahenpita,TJC mango,118.11,9.4
2024-11-16,Narahenpita,Banana,69.85,18.7
2024-11-16,Narahenpita,Pineapple,95.02,3.4
2024-11-16,Embilipitiya,TJC mango,86.25,6.9
2024-11-16,Embilipitiya,Banana,63.0,10.5
2024-11-16,Embilipitiya,Pineapple,69.64,3.7
2024-11-17,Dambulla,TJC mango,100.9,7.0
2024-11-17,Dambulla,Banana,65.86,5.6
2024-11-17,Dambulla,Pineapple,91.78,4.5
2024-11-17,Pettah,TJC mango,118.84,10.3
2024-11-17,Pettah,Banana,62.96,19.5
2024-11-17,Pettah,Pineapple,80.1,5.0
2024-11-17,Meegoda,TJC mango,119.73,9.5
2024-11-17,Meegoda,Banana,73.93,18.2
2024-11-17,Meegoda,Pineapple,75.67,2.9
2024-11-17,Narahenpita,TJC mango,126.23,5.9
2024-11-17,Narahenpita,Banana,63.46,31.3
2024-11-17,Narahenpita,Pineapple,82.87,3.3
2024-11-17,Embilipitiya,TJC mango,115.1,10.4
2024-11-17,Embilipitiya,Banana,68.59,7.2
2024-11-17,Embilipitiya,Pineapple,69.81,3.6
2024-11-18,Dambulla,TJC mango,108.37,7.7
2024-11-18,Dambulla,Banana,56.79,14.7
2024-11-18,Dambulla,Pineapple,80.14,2.8
2024-11-18,Pettah,TJC mango,85.38,7.3
2024-11-18,Pettah,Banana,,
2024-11-18,Pettah,Pineapple,70.82,3.4
2024-11-18,Meegoda,TJC mango,135.81,12.2
2024-11-18,Meegoda,Banana,53.18,15.9
2024-11-18,Meegoda,Pineapple,83.12,4.6
2024-11-18,Narahenpita,TJC mango,110.68,7.3
2024-11-18,Narahenpita,Banana,58.61,23.7
2024-11-18,Narahenpita,Pineapple,59.48,2.7
2024-11-18,Embilipitiya,TJC mango,114.22,7.4
2024-11-18,Embilipitiya,Banana,63.98,9.8
2024-11-18,Embilipitiya,Pineapple,73.71,3.8
2024-11-19,Dambulla,TJC mango,137.31,8.1
2024-11-19,Dambulla,Banana,55.08,11.4
2024-11-19,Dambulla,Pineapple,80.28,2.7
2024-11-19,Pettah,TJC mango,99.22,4.1
2024-11-19,Pettah,Banana,61.67,12.5
2024-11-19,Pettah,Pineapple,93.97,4.8
2024-11-19,Meegoda,TJC mango,106.4,9.6
2024-11-19,Meegoda,Banana,63.85,17.8
2024-11-19,Meegoda,Pineapple,85.32,4.0
2024-11-19,Narahenpita,TJC mango,124.05,8.9
2024-11-19,Narahenpita,Banana,64.07,16.0
2024-11-19,Narahenpita,Pineapple,71.51,4.6
2024-11-19,Embilipitiya,TJC mango,113.2,4.3
2024-11-19,Embilipitiya,Banana,60.06,21.3
2024-11-19,Embilipitiya,Pineapple,83.94,3.3
2024-11-20,Dambulla,TJC mango,115.86,5.1
2024-11-20,Dambulla,Banana,,
2024-11-20,Dambulla,Pineapple,83.54,4.3
2024-11-20,Pettah,TJC mango,119.95,7.7
2024-11-20,Pettah,Banana,63.08,22.0
2024-11-20,Pettah,Pineapple,78.35,4.3
2024-11-20,Meegoda,TJC mango,106.31,10.2
2024-11-20,Meegoda,Banana,51.12,20.1
2024-11-20,Meegoda,Pineapple,76.43,4.0
2024-11-20,Narahenpita,TJC mango,133.73,6.3
2024-11-20,Narahenpita,Banana,63.15,21.8
2024-11-20,Narahenpita,Pineapple,70.75,5.0
2024-11-20,Embilipitiya,TJC mango,97.7,9.8
2024-11-20,Embilipitiya,Banana,61.15,13.3
2024-11-20,Embilipitiya,Pineapple,62.22,3.6
2024-11-21,Dambulla,TJC mango,94.61,7.0
2024-11-21,Dambulla,Banana,57.76,29.5
2024-11-21,Dambulla,Pineapple,89.66,4.0
2024-11-21,Pettah,TJC mango,118.18,9.8
2024-11-21,Pettah,Banana,49.18,23.5
2024-11-21,Pettah,Pineapple,77.48,5.3
2024-11-21,Meegoda,TJC mango,98.77,10.5
2024-11-21,Meegoda,Banana,61.49,24.5
2024-11-21,Meegoda,Pineapple,77.96,2.6
2024-11-21,Narahenpita,TJC mango,116.08,8.0
2024-11-21,Narahenpita,Banana,41.61,13.6
2024-11-21,Narahenpita,Pineapple,81.32,2.6
2024-11-21,Embilipitiya,TJC mango,135.48,6.3
2024-11-21,Embilipitiya,Banana,,
2024-11-21,Embilipitiya,Pineapple,79.55,3.3
2024-11-22,Dambulla,TJC mango,126.48,6.4
2024-11-22,Dambulla,Banana,60.21,29.4
2024-11-22,Dambulla,Pineapple,79.63,4.1
2024-11-22,Pettah,TJC mango,118.42,6.9
2024-11-22,Pettah,Banana,61.58,27.4
2024-11-22,Pettah,Pineapple,75.57,4.9
2024-11-22,Meegoda,TJC mango,116.15,6.7
2024-11-22,Meegoda,Banana,53.08,19.6
2024-11-22,Meegoda,Pineapple,67.55,4.8
2024-11-22,Narahenpita,TJC mango,108.8,7.8
2024-11-22,Narahenpita,Banana,75.29,14.0
2024-11-22,Narahenpita,Pineapple,75.11,2.4
2024-11-22,Embilipitiya,TJC mango,108.52,7.1
2024-11-22,Embilipitiya,Banana,54.77,20.7
2024-11-22,Embilipitiya,Pineapple,81.64,5.5
2024-11-23,Dambulla,TJC mango,132.78,7.7
2024-11-23,Dambulla,Banana,55.54,10.3
2024-11-23,Dambulla,Pineapple,86.13,2.0
2024-11-23,Pettah,TJC mango,114.63,7.0
2024-11-23,Pettah,Banana,58.95,23.6
2024-11-23,Pettah,Pineapple,79.09,6.5
2024-11-23,Meegoda,TJC mango,136.08,8.3
2024-11-23,Meegoda,Banana,66.71,24.6
2024-11-23,Meegoda,Pineapple,74.3,3.2
2024-11-23,Narahenpita,TJC mango,119.69,9.6
2024-11-23,Narahenpita,Banana,64.94,13.9
2024-11-23,Narahenpita,Pineapple,79.25,2.6
2024-11-23,Embilipitiya,TJC mango,108.88,9.8
2024-11-23,Embilipitiya,Banana,69.51,15.9
2024-11-23,Embilipitiya,Pineapple,98.12,4.6
2024-11-24,Dambulla,TJC mango,116.94,7.0
2024-11-24,Dambulla,Banana,61.73,26.1
2024-11-24,Dambulla,Pineapple,56.62,1.7
2024-11-24,Pettah,TJC mango,121.41,8.9
2024-11-24,Pettah,Banana,70.87,13.3
2024-11-24,Pettah,Pineapple,61.37,5.0
2024-11-24,Meegoda,TJC mango,113.51,7.7
2024-11-24,Meegoda,Banana,65.02,21.8
2024-11-24,Meegoda,Pineapple,68.15,5.1
2024-11-24,Narahenpita,TJC mango,107.59,3.6
2024-11-24,Narahenpita,Banana,66.02,6.3
2024-11-24,Narahenpita,Pineapple,81.0,2.4
2024-11-24,Embilipitiya,TJC mango,127.9,6.8
2024-11-24,Embilipitiya,Banana,59.37,20.4
2024-11-24,Embilipitiya,Pineapple,94.59,4.8
2024-11-25,Dambulla,TJC mango,135.04,7.1
2024-11-25,Dambulla,Banana,59.5,19.8
2024-11-25,Dambulla,Pineapple,94.54,4.3
2024-11-25,Pettah,TJC mango,123.5,5.8
2024-11-25,Pettah,Banana,68.21,20.3
2024-11-25,Pettah,Pineapple,86.96,2.6
2024-11-25,Meegoda,TJC mango,130.67,7.9
2024-11-25,Meegoda,Banana,61.0,8.5
2024-11-25,Meegoda,Pineapple,83.68,5.2
2024-11-25,Narahenpita,TJC mango,120.95,5.3
2024-11-25,Narahenpita,Banana,68.6,16.1
2024-11-25,Narahenpita,Pineapple,83.18,4.5
2024-11-25,Embilipitiya,TJC mango,109.51,7.1
2024-11-25,Embilipitiya,Banana,65.08,14.3
2024-11-25,Embilipitiya,Pineapple,77.07,5.0
2024-11-26,Dambulla,TJC mango,112.02,8.2
2024-11-26,Dambulla,Banana,,
2024-11-26,Dambulla,Pineapple,84.79,4.1
2024-11-26,Pettah,TJC mango,120.48,8.9
2024-11-26,Pettah,Banana,55.71,14.1
2024-11-26,Pettah,Pineapple,70.93,3.1
2024-11-26,Meegoda,TJC mango,117.31,9.9
2024-11-26,Meegoda,Banana,38.68,18.6
2024-11-26,Meegoda,Pineapple,75.73,3.7
2024-11-26,Narahenpita,TJC mango,138.62,7.4
2024-11-26,Narahenpita,Banana,,
2024-11-26,Narahenpita,Pineapple,81.9,3.9
2024-11-26,Embilipitiya,TJC mango,123.08,6.0
2024-11-26,Embilipitiya,Banana,63.27,16.0
2024-11-26,Embilipitiya,Pineapple,73.67,4.9
2024-11-27,Dambulla,TJC mango,110.29,9.4
2024-11-27,Dambulla,Banana,65.46,21.4
2024-11-27,Dambulla,Pineapple,93.66,3.8
2024-11-27,Pettah,TJC mango,105.95,7.5
2024-11-27,Pettah,Banana,56.54,19.2
2024-11-27,Pettah,Pineapple,84.8,5.6
2024-11-27,Meegoda,TJC mango,133.07,10.1
2024-11-27,Meegoda,Banana,54.84,13.4
2024-11-27,Meegoda,Pineapple,85.86,6.0
2024-11-27,Narahenpita,TJC mango,135.72,8.9
2024-11-27,Narahenpita,Banana,52.52,22.1
2024-11-27,Narahenpita,Pineapple,88.77,3.5
2024-11-27,Embilipitiya,TJC mango,115.61,7.6
2024-11-27,Embilipitiya,Banana,74.08,13.1
2024-11-27,Embilipitiya,Pineapple,74.12,1.6
2024-11-28,Dambulla,TJC mango,133.03,13.9
2024-11-28,Dambulla,Banana,66.81,21.6
2024-11-28,Dambulla,Pineapple,90.9,4.0
2024-11-28,Pettah,TJC mango,117.61,11.2
2024-11-28,Pettah,Banana,50.27,18.1
2024-11-28,Pettah,Pineapple,71.47,4.4
2024-11-28,Meegoda,TJC mango,126.47,6.7
2024-11-28,Meegoda,Banana,64.11,15.2
2024-11-28,Meegoda,Pineapple,68.98,1.7
2024-11-28,Narahenpita,TJC mango,107.7,8.2
2024-11-28,Narahenpita,Banana,56.14,21.6
2024-11-28,Narahenpita,Pineapple,67.27,5.3
2024-11-28,Embilipitiya,TJC mango,90.5,5.8
2024-11-28,Embilipitiya,Banana,61.03,16.6
2024-11-28,Embilipitiya,Pineapple,93.53,5.2
2024-11-29,Dambulla,TJC mango,113.88,8.4
2024-11-29,Dambulla,Banana,71.14,18.2
2024-11-29,Dambulla,Pineapple,93.32,4.2
2024-11-29,Pettah,TJC mango,116.36,7.8
2024-11-29,Pettah,Banana,70.49,16.4
2024-11-29,Pettah,Pineapple,93.34,4.6
2024-11-29,Meegoda,TJC mango,109.8,8.9
2024-11-29,Meegoda,Banana,63.31,19.5
2024-11-29,Meegoda,Pineapple,80.28,4.2
2024-11-29,Narahenpita,TJC mango,111.54,6.8
2024-11-29,Narahenpita,Banana,49.12,17.7
2024-11-29,Narahenpita,Pineapple,68.0,4.3
2024-11-29,Embilipitiya,TJC mango,128.38,7.9
2024-11-29,Embilipitiya,Banana,57.83,5.8
2024-11-29,Embilipitiya,Pineapple,89.99,4.4
2024-11-30,Dambulla,TJC mango,116.27,10.1
2024-11-30,Dambulla,Banana,54.77,10.2
2024-11-30,Dambulla,Pineapple,68.65,2.6
2024-11-30,Pettah,TJC mango,121.45,6.7
2024-11-30,Pettah,Banana,59.57,25.8
2024-11-30,Pettah,Pineapple,88.03,3.3
2024-11-30,Meegoda,TJC mango,104.06,7.6
2024-11-30,Meegoda,Banana,62.42,16.2
2024-11-30,Meegoda,Pineapple,79.5,4.7
2024-11-30,Narahenpita,TJC mango,142.15,6.9
2024-11-30,Narahenpita,Banana,43.7,20.7
2024-11-30,Narahenpita,Pineapple,83.8,3.0
2024-11-30,Embilipitiya,TJC mango,120.06,9.3
2024-11-30,Embilipitiya,Banana,64.1,29.6
2024-11-30,Embilipitiya,Pineapple,82.62,4.7
2024-12-01,Dambulla,TJC mango,95.29,7.2
2024-12-01,Dambulla,Banana,69.46,19.3
2024-12-01,Dambulla,Pineapple,87.66,4.4
2024-12-01,Pettah,TJC mango,136.56,8.6
2024-12-01,Pettah,Banana,65.18,17.5
2024-12-01,Pettah,Pineapple,69.64,5.6
2024-12-01,Meegoda,TJC mango,128.81,6.8
2024-12-01,Meegoda,Banana,64.47,15.7
2024-12-01,Meegoda,Pineapple,81.29,3.9
2024-12-01,Narahenpita,TJC mango,109.99,6.6
2024-12-01,Narahenpita,Banana,48.74,23.6
2024-12-01,Narahenpita,Pineapple,90.48,3.9
2024-12-01,Embilipitiya,TJC mango,119.3,9.7
2024-12-01,Embilipitiya,Banana,67.08,23.1
2024-12-01,Embilipitiya,Pineapple,84.47,6.8
2024-12-02,Dambulla,TJC mango,120.93,7.7
2024-12-02,Dambulla,Banana,57.34,15.4
2024-12-02,Dambulla,Pineapple,71.0,4.0
2024-12-02,Pettah,TJC mango,105.57,6.4
2024-12-02,Pettah,Banana,66.87,20.9
2024-12-02,Pettah,Pineapple,72.35,4.0
2024-12-02,Meegoda,TJC mango,112.49,4.4
2024-12-02,Meegoda,Banana,57.3,19.8
2024-12-02,Meegoda,Pineapple,81.59,4.0
2024-12-02,Narahenpita,TJC mango,108.34,9.1
2024-12-02,Narahenpita,Banana,69.41,14.7
2024-12-02,Narahenpita,Pineapple,75.85,4.9
2024-12-02,Embilipitiya,TJC mango,133.59,10.1
2024-12-02,Embilipitiya,Banana,68.63,11.6
2024-12-02,Embilipitiya,Pineapple,79.73,3.8
2024-12-03,Dambulla,TJC mango,159.63,7.8
2024-12-03,Dambulla,Banana,58.16,14.4
2024-12-03,Dambulla,Pineapple,76.27,4.9
2024-12-03,Pettah,TJC mango,93.65,6.6
2024-12-03,Pettah,Banana,62.35,18.9
2024-12-03,Pettah,Pineapple,63.98,4.5
2024-12-03,Meegoda,TJC mango,112.22,9.5
2024-12-03,Meegoda,Banana,54.95,18.0
2024-12-03,Meegoda,Pineapple,84.56,3.7
2024-12-03,Narahenpita,TJC mango,117.77,9.2
2024-12-03,Narahenpita,Banana,63.84,8.0
2024-12-03,Narahenpita,Pineapple,69.56,3.8
2024-12-03,Embilipitiya,TJC mango,107.08,9.1
2024-12-03,Embilipitiya,Banana,74.96,27.4
2024-12-03,Embilipitiya,Pineapple,68.23,3.8
2024-12-04,Dambulla,TJC mango,118.45,6.7
2024-12-04,Dambulla,Banana,64.6,28.1
2024-12-04,Dambulla,Pineapple,72.2,4.9
2024-12-04,Pettah,TJC mango,101.76,6.5
2024-12-04,Pettah,Banana,56.54,14.2
2024-12-04,Pettah,Pineapple,84.98,3.9
2024-12-04,Meegoda,TJC mango,111.27,5.0
2024-12-04,Meegoda,Banana,67.53,18.3
2024-12-04,Meegoda,Pineapple,81.15,3.9
2024-12-04,Narahenpita,TJC mango,121.09,7.3
2024-12-04,Narahenpita,Banana,51.15,22.8
2024-12-04,Narahenpita,Pineapple,88.76,5.4
2024-12-04,Embilipitiya,TJC mango,141.57,9.2
2024-12-04,Embilipitiya,Banana,60.05,19.7
2024-12-04,Embilipitiya,Pineapple,93.02,1.5
2024-12-05,Dambulla,TJC mango,84.45,7.0
2024-12-05,Dambulla,Banana,52.5,30.7
2024-12-05,Dambulla,Pineapple,80.99,4.9
2024-12-05,Pettah,TJC mango,120.2,7.9
2024-12-05,Pettah,Banana,72.04,20.8
2024-12-05,Pettah,Pineapple,59.76,2.8
2024-12-05,Meegoda,TJC mango,102.94,9.7
2024-12-05,Meegoda,Banana,61.58,15.8
2024-12-05,Meegoda,Pineapple,89.63,1.4
2024-12-05,Narahenpita,TJC mango,98.74,10.1
2024-12-05,Narahenpita,Banana,45.76,15.7
2024-12-05,Narahenpita,Pineapple,75.78,4.6
2024-12-05,Embilipitiya,TJC mango,125.59,9.1
2024-12-05,Embilipitiya,Banana,62.69,19.8
2024-12-05,Embilipitiya,Pineapple,74.07,4.7
2024-12-06,Dambulla,TJC mango,101.36,10.6
2024-12-06,Dambulla,Banana,59.13,7.5
2024-12-06,Dambulla,Pineapple,81.06,3.2
2024-12-06,Pettah,TJC mango,114.98,9.0
2024-12-06,Pettah,Banana,61.99,15.4
2024-12-06,Pettah,Pineapple,74.5,4.8
2024-12-06,Meegoda,TJC mango,106.97,7.3
2024-12-06,Meegoda,Banana,62.77,16.1
2024-12-06,Meegoda,Pineapple,76.92,3.6
2024-12-06,Narahenpita,TJC mango,102.97,10.9
2024-12-06,Narahenpita,Banana,58.91,25.9
2024-12-06,Narahenpita,Pineapple,82.35,3.0
2024-12-06,Embilipitiya,TJC mango,118.47,8.7
2024-12-06,Embilipitiya,Banana,65.96,15.2
2024-12-06,Embilipitiya,Pineapple,80.32,5.0
2024-12-07,Dambulla,TJC mango,152.15,9.0
2024-12-07,Dambulla,Banana,67.98,16.5
2024-12-07,Dambulla,Pineapple,75.74,5.1
2024-12-07,Pettah,TJC mango,106.38,5.2
2024-12-07,Pettah,Banana,69.59,14.4
2024-12-07,Pettah,Pineapple,82.79,4.2
2024-12-07,Meegoda,TJC mango,123.1,10.5
2024-12-07,Meegoda,Banana,59.28,7.2
2024-12-07,Meegoda,Pineapple,85.98,4.1
2024-12-07,Narahenpita,TJC mango,122.7,9.4
2024-12-07,Narahenpita,Banana,62.7,17.1
2024-12-07,Narahenpita,Pineapple,74.56,4.5
2024-12-07,Embilipitiya,TJC mango,131.01,8.1
2024-12-07,Embilipitiya,Banana,46.48,24.4
2024-12-07,Embilipitiya,Pineapple,67.23,3.4
2024-12-08,Dambulla,TJC mango,105.94,8.8
2024-12-08,Dambulla,Banana,65.75,13.0
2024-12-08,Dambulla,Pineapple,76.94,4.3
2024-12-08,Pettah,TJC mango,131.93,9.3
2024-12-08,Pettah,Banana,44.28,12.9
2024-12-08,Pettah,Pineapple,78.37,4.1
2024-12-08,Meegoda,TJC mango,111.55,8.4
2024-12-08,Meegoda,Banana,61.21,14.1
2024-12-08,Meegoda,Pineapple,89.99,4.3
2024-12-08,Narahenpita,TJC mango,131.8,6.8
2024-12-08,Narahenpita,Banana,65.05,21.9
2024-12-08,Narahenpita,Pineapple,75.31,3.0
2024-12-08,Embilipitiya,TJC mango,128.49,10.5
2024-12-08,Embilipitiya,Banana,,
2024-12-08,Embilipitiya,Pineapple,99.65,3.4
2024-12-09,Dambulla,TJC mango,143.25,8.4
2024-12-09,Dambulla,Banana,56.73,19.5
2024-12-09,Dambulla,Pineapple,,
2024-12-09,Pettah,TJC mango,132.71,7.3
2024-12-09,Pettah,Banana,51.57,19.4
2024-12-09,Pettah,Pineapple,86.43,6.2
2024-12-09,Meegoda,TJC mango,152.56,9.5
2024-12-09,Meegoda,Banana,44.07,26.7
2024-12-09,Meegoda,Pineapple,94.59,4.0
2024-12-09,Narahenpita,TJC mango,118.48,8.7
2024-12-09,Narahenpita,Banana,57.52,25.0
2024-12-09,Narahenpita,Pineapple,83.61,3.3
2024-12-09,Embilipitiya,TJC mango,137.15,7.5
2024-12-09,Embilipitiya,Banana,59.46,17.2
2024-12-09,Embilipitiya,Pineapple,77.5,4.8
2024-12-10,Dambulla,TJC mango,134.76,8.0
2024-12-10,Dambulla,Banana,63.61,19.2
2024-12-10,Dambulla,Pineapple,66.35,5.3
2024-12-10,Pettah,TJC mango,117.48,8.5
2024-12-10,Pettah,Banana,55.49,19.6
2024-12-10,Pettah,Pineapple,81.92,3.3
2024-12-10,Meegoda,TJC mango,107.75,6.0
2024-12-10,Meegoda,Banana,60.36,24.4
2024-12-10,Meegoda,Pineapple,88.51,5.1
2024-12-10,Narahenpita,TJC mango,121.73,10.4
2024-12-10,Narahenpita,Banana,65.92,24.2
2024-12-10,Narahenpita,Pineapple,100.24,3.8
2024-12-10,Embilipitiya,TJC mango,120.31,6.3
2024-12-10,Embilipitiya,Banana,70.56,19.0
2024-12-10,Embilipitiya,Pineapple,83.38,3.6
2024-12-11,Dambulla,TJC mango,102.39,7.1
2024-12-11,Dambulla,Banana,55.44,9.9
2024-12-11,Dambulla,Pineapple,85.29,2.6
2024-12-11,Pettah,TJC mango,126.55,10.1
2024-12-11,Pettah,Banana,36.49,18.9
2024-12-11,Pettah,Pineapple,65.0,5.7
2024-12-11,Meegoda,TJC mango,145.96,6.8
2024-12-11,Meegoda,Banana,57.57,12.1
2024-12-11,Meegoda,Pineapple,,
2024-12-11,Narahenpita,TJC mango,130.9,9.5
2024-12-11,Narahenpita,Banana,58.37,24.6
2024-12-11,Narahenpita,Pineapple,76.53,2.9
2024-12-11,Embilipitiya,TJC mango,118.33,5.6
2024-12-11,Embilipitiya,Banana,75.01,22.2
2024-12-11,Embilipitiya,Pineapple,94.78,4.8
2024-12-12,Dambulla,TJC mango,126.07,8.5
2024-12-12,Dambulla,Banana,51.15,17.4
2024-12-12,Dambulla,Pineapple,69.46,3.4
2024-12-12,Pettah,TJC mango,136.05,6.5
2024-12-12,Pettah,Banana,57.41,21.0
2024-12-12,Pettah,Pineapple,,
2024-12-12,Meegoda,TJC mango,129.16,3.6
2024-12-12,Meegoda,Banana,61.94,20.3
2024-12-12,Meegoda,Pineapple,58.2,4.4
2024-12-12,Narahenpita,TJC mango,118.98,6.3
2024-12-12,Narahenpita,Banana,72.19,23.4
2024-12-12,Narahenpita,Pineapple,79.77,5.5
2024-12-12,Embilipitiya,TJC mango,110.3,3.8
2024-12-12,Embilipitiya,Banana,71.03,16.4
2024-12-12,Embilipitiya,Pineapple,69.51,5.4
2024-12-13,Dambulla,TJC mango,126.89,5.8
2024-12-13,Dambulla,Banana,74.26,11.4
2024-12-13,Dambulla,Pineapple,84.52,2.7
2024-12-13,Pettah,TJC mango,96.7,7.3
2024-12-13,Pettah,Banana,69.97,13.1
2024-12-13,Pettah,Pineapple,83.36,4.6
2024-12-13,Meegoda,TJC mango,108.91,10.0
2024-12-13,Meegoda,Banana,48.18,22.7
2024-12-13,Meegoda,Pineapple,79.15,4.0
2024-12-13,Narahenpita,TJC mango,117.88,7.3
2024-12-13,Narahenpita,Banana,76.92,10.1
2024-12-13,Narahenpita,Pineapple,57.87,3.2
2024-12-13,Embilipitiya,TJC mango,107.83,8.7
2024-12-13,Embilipitiya,Banana,56.48,17.4
2024-12-13,Embilipitiya,Pineapple,76.38,2.3
2024-12-14,Dambulla,TJC mango,126.33,7.0
2024-12-14,Dambulla,Banana,51.26,27.5
2024-12-14,Dambulla,Pineapple,91.3,3.8
2024-12-14,Pettah,TJC mango,121.29,9.5
2024-12-14,Pettah,Banana,48.54,8.7
2024-12-14,Pettah,Pineapple,67.94,2.6
2024-12-14,Meegoda,TJC mango,122.91,8.6
2024-12-14,Meegoda,Banana,62.78,21.5
2024-12-14,Meegoda,Pineapple,74.73,3.6
2024-12-14,Narahenpita,TJC mango,141.31,8.1
2024-12-14,Narahenpita,Banana,75.83,17.9
2024-12-14,Narahenpita,Pineapple,73.41,3.3
2024-12-14,Embilipitiya,TJC mango,93.78,10.8
2024-12-14,Embilipitiya,Banana,69.91,10.5
2024-12-14,Embilipitiya,Pineapple,81.0,2.7
2024-12-15,Dambulla,TJC mango,114.82,6.7
2024-12-15,Dambulla,Banana,,
2024-12-15,Dambulla,Pineapple,81.53,3.7
2024-12-15,Pettah,TJC mango,129.9,5.6
2024-12-15,Pettah,Banana,67.01,10.8
2024-12-15,Pettah,Pineapple,83.01,2.9
2024-12-15,Meegoda,TJC mango,125.45,9.0
2024-12-15,Meegoda,Banana,62.04,18.9
2024-12-15,Meegoda,Pineapple,71.82,5.5
2024-12-15,Narahenpita,TJC mango,129.69,7.4
2024-12-15,Narahenpita,Banana,64.08,13.6
2024-12-15,Narahenpita,Pineapple,65.42,4.9
2024-12-15,Embilipitiya,TJC mango,143.64,10.4
2024-12-15,Embilipitiya,Banana,53.98,16.9
2024-12-15,Embilipitiya,Pineapple,70.12,5.1
2024-12-16,Dambulla,TJC mango,113.73,8.5
2024-12-16,Dambulla,Banana,67.57,28.5
2024-12-16,Dambulla,Pineapple,82.73,4.4
2024-12-16,Pettah,TJC mango,116.33,9.9
2024-12-16,Pettah,Banana,75.74,9.4
2024-12-16,Pettah,Pineapple,,
2024-12-16,Meegoda,TJC mango,120.51,10.8
2024-12-16,Meegoda,Banana,,
2024-12-16,Meegoda,Pineapple,79.7,3.3
2024-12-16,Narahenpita,TJC mango,125.2,9.3
2024-12-16,Narahenpita,Banana,42.69,17.6
2024-12-16,Narahenpita,Pineapple,91.37,5.9
2024-12-16,Embilipitiya,TJC mango,117.67,6.5
2024-12-16,Embilipitiya,Banana,70.21,16.4
2024-12-16,Embilipitiya,Pineapple,83.13,4.3
2024-12-17,Dambulla,TJC mango,114.31,8.1
2024-12-17,Dambulla,Banana,53.37,16.3
2024-12-17,Dambulla,Pineapple,82.38,4.5
2024-12-17,Pettah,TJC mango,110.41,9.1
2024-12-17,Pettah,Banana,44.53,29.9
2024-12-17,Pettah,Pineapple,74.08,2.8
2024-12-17,Meegoda,TJC mango,138.48,9.9
2024-12-17,Meegoda,Banana,38.48,26.1
2024-12-17,Meegoda,Pineapple,103.53,3.2
2024-12-17,Narahenpita,TJC mango,102.47,2.7
2024-12-17,Narahenpita,Banana,63.14,23.2
2024-12-17,Narahenpita,Pineapple,65.65,4.6
2024-12-17,Embilipitiya,TJC mango,109.82,9.6
2024-12-17,Embilipitiya,Banana,71.31,3.4
2024-12-17,Embilipitiya,Pineapple,81.45,3.4
2024-12-18,Dambulla,TJC mango,121.96,6.8
2024-12-18,Dambulla,Banana,62.93,17.8
2024-12-18,Dambulla,Pineapple,77.53,5.7
2024-12-18,Pettah,TJC mango,100.8,10.8
2024-12-18,Pettah,Banana,58.98,17.7
2024-12-18,Pettah,Pineapple,69.41,4.5
2024-12-18,Meegoda,TJC mango,137.61,5.8
2024-12-18,Meegoda,Banana,58.31,24.1
2024-12-18,Meegoda,Pineapple,81.06,4.5
2024-12-18,Narahenpita,TJC mango,112.54,12.0
2024-12-18,Narahenpita,Banana,51.21,13.4
2024-12-18,Narahenpita,Pineapple,86.59,3.2
2024-12-18,Embilipitiya,TJC mango,99.13,8.8
2024-12-18,Embilipitiya,Banana,48.64,15.9
2024-12-18,Embilipitiya,Pineapple,86.71,4.1
2024-12-19,Dambulla,TJC mango,115.05,11.0
2024-12-19,Dambulla,Banana,69.32,17.4
2024-12-19,Dambulla,Pineapple,77.59,1.6
2024-12-19,Pettah,TJC mango,92.31,10.4
2024-12-19,Pettah,Banana,58.75,26.8
2024-12-19,Pettah,Pineapple,79.06,4.4
2024-12-19,Meegoda,TJC mango,128.78,5.9
2024-12-19,Meegoda,Banana,57.47,13.3
2024-12-19,Meegoda,Pineapple,79.35,4.2
2024-12-19,Narahenpita,TJC mango,112.08,7.9
2024-12-19,Narahenpita,Banana,50.52,21.4
2024-12-19,Narahenpita,Pineapple,83.1,3.2
2024-12-19,Embilipitiya,TJC mango,112.17,3.8
2024-12-19,Embilipitiya,Banana,74.27,20.1
2024-12-19,Embilipitiya,Pineapple,90.82,3.9
2024-12-20,Dambulla,TJC mango,105.99,7.1
2024-12-20,Dambulla,Banana,66.02,17.8
2024-12-20,Dambulla,Pineapple,83.6,5.9
2024-12-20,Pettah,TJC mango,110.14,8.1
2024-12-20,Pettah,Banana,60.99,19.6
2024-12-20,Pettah,Pineapple,88.31,5.4
2024-12-20,Meegoda,TJC mango,124.43,6.2
2024-12-20,Meegoda,Banana,71.16,14.7
2024-12-20,Meegoda,Pineapple,81.75,3.5
2024-12-20,Narahenpita,TJC mango,121.68,6.2
2024-12-20,Narahenpita,Banana,66.65,12.0
2024-12-20,Narahenpita,Pineapple,80.45,6.5
2024-12-20,Embilipitiya,TJC mango,114.15,10.0
2024-12-20,Embilipitiya,Banana,,
2024-12-20,Embilipitiya,Pineapple,78.01,4.3
2024-12-21,Dambulla,TJC mango,,
2024-12-21,Dambulla,Banana,59.07,23.0
2024-12-21,Dambulla,Pineapple,71.18,3.7
2024-12-21,Pettah,TJC mango,125.08,6.8
