Date,Economic Center,Fruit,Average Price (LKR/kg),Quantity Exposed (metric tons)
11/14/2022,Dambulla,Banana,72.06,17.7
11/14/2022,Dambulla,Pineapple,83.01,2.8
11/14/2022,Pettah,TJC mango,119.82,7.9
11/14/2022,Pettah,Banana,64.73,18.1
11/14/2022,Pettah,Pineapple,93.47,2.3
11/14/2022,Meegoda,TJC mango,108.03,6.3
11/14/2022,Meegoda,Banana,58.66,11.4
11/14/2022,Meegoda,Pineapple,88.18,5.8
11/14/2022,Narahenpita,TJC mango,105.28,9.5
11/14/2022,Narahenpita,Banana,55.7,17.6
11/14/2022,Narahenpita,Pineapple,91.71,4.1
11/14/2022,Embilipitiya,TJC mango,129.36,5.1
11/14/2022,Embilipitiya,Banana,62.71,14.4
11/14/2022,Embilipitiya,Pineapple,73.67,4.6
11/15/2022,Dambulla,TJC mango,117.21,5.9
11/15/2022,Dambulla,Banana,63.73,13.9
11/15/2022,Dambulla,Pineapple,84.91,3.2
11/15/2022,Pettah,TJC mango,107.11,7.9
11/15/2022,Pettah,Banana,52.53,22
11/15/2022,Pettah,Pineapple,86.9,3.4
11/15/2022,Meegoda,TJC mango,109.39,12
11/15/2022,Meegoda,Banana,45.66,20.8
11/15/2022,Meegoda,Pineapple,76.01,4.8
11/15/2022,Narahenpita,TJC mango,112.28,9
11/15/2022,Narahenpita,Banana,66.64,18.4
11/15/2022,Narahenpita,Pineapple,93.31,5.4
11/15/2022,Embilipitiya,TJC mango,134.97,9.1
11/15/2022,Embilipitiya,Banana,69.61,12.9
11/15/2022,Embilipitiya,Pineapple,61.95,4.1
11/16/2022,Dambulla,TJC mango,128.27,8.9
11/16/2022,Dambulla,Banana,67.65,9.4
11/16/2022,Dambulla,Pineapple,76.29,2.5
11/16/2022,Pettah,TJC mango,128.17,7.3
11/16/2022,Pettah,Banana,61.13,15.7
11/16/2022,Pettah,Pineapple,94.07,3.5
11/16/2022,Meegoda,TJC mango,114.88,10.8
11/16/2022,Meegoda,Banana,59.52,11.3
11/16/2022,Meegoda,Pineapple,69,4
11/16/2022,Narahenpita,TJC mango,141.26,5.2
11/16/2022,Narahenpita,Banana,54.23,20.7
11/16/2022,Narahenpita,Pineapple,60.33,5.1
11/16/2022,Embilipitiya,TJC mango,99.93,5.7
11/16/2022,Embilipitiya,Banana,57.81,20.7
11/16/2022,Embilipitiya,Pineapple,87.35,4.1
11/17/2022,Dambulla,TJC mango,,
11/17/2022,Dambulla,Banana,78.64,18.7
11/17/2022,Dambulla,Pineapple,79.23,3.5
11/17/2022,Pettah,TJC mango,130.89,8.8
11/17/2022,Pettah,Banana,55.1,16.3
11/17/2022,Pettah,Pineapple,77.4,6.2
11/17/2022,Meegoda,TJC mango,125.85,8
11/17/2022,Meegoda,Banana,70.32,20.6
11/17/2022,Meegoda,Pineapple,80.23,5
11/17/2022,Narahenpita,TJC mango,134.86,10.6
11/17/2022,Narahenpita,Banana,54.29,18.2
11/17/2022,Narahenpita,Pineapple,65.69,4.1
11/17/2022,Embilipitiya,TJC mango,115.52,5.8
11/17/2022,Embilipitiya,Banana,48.06,18
11/17/2022,Embilipitiya,Pineapple,68.98,4.5
11/18/2022,Dambulla,TJC mango,119.52,10.5
11/18/2022,Dambulla,Banana,46.28,11.7
11/18/2022,Dambulla,Pineapple,54.27,4
11/18/2022,Pettah,TJC mango,122.04,6.7
11/18/2022,Pettah,Banana,80.35,22.6
11/18/2022,Pettah,Pineapple,76.24,4.6
11/18/2022,Meegoda,TJC mango,134,8.2
11/18/2022,Meegoda,Banana,67.65,5.3
11/18/2022,Meegoda,Pineapple,79.17,3.6
11/18/2022,Narahenpita,TJC mango,103.2,11.1
11/18/2022,Narahenpita,Banana,,
11/18/2022,Narahenpita,Pineapple,59.05,2.7
11/18/2022,Embilipitiya,TJC mango,106.85,10.2
11/18/2022,Embilipitiya,Banana,53.92,18.2
11/18/2022,Embilipitiya,Pineapple,56.81,2.8
11/19/2022,Dambulla,TJC mango,128.7,8.9
11/19/2022,Dambulla,Banana,64.86,15.1
11/19/2022,Dambulla,Pineapple,92.9,4
11/19/2022,Pettah,TJC mango,102.24,5.3
11/19/2022,Pettah,Banana,75.1,18.5
11/19/2022,Pettah,Pineapple,82.41,4.5
11/19/2022,Meegoda,TJC mango,139.41,9
11/19/2022,Meegoda,Banana,62.2,17.9
11/19/2022,Meegoda,Pineapple,90.23,4.2
11/19/2022,Narahenpita,TJC mango,116.52,9.7
11/19/2022,Narahenpita,Banana,61.57,15.2
11/19/2022,Narahenpita,Pineapple,78.26,4
11/19/2022,Embilipitiya,TJC mango,106.09,6.8
11/19/2022,Embilipitiya,Banana,54.58,19.3
11/19/2022,Embilipitiya,Pineapple,66.68,3.5
11/20/2022,Dambulla,TJC mango,126.82,8.4
11/20/2022,Dambulla,Banana,66.39,19
11/20/2022,Dambulla,Pineapple,91.29,4.3
11/20/2022,Pettah,TJC mango,133.56,6.5
11/20/2022,Pettah,Banana,51.97,18.1
11/20/2022,Pettah,Pineapple,87.2,5
11/20/2022,Meegoda,TJC mango,139.01,7.3
11/20/2022,Meegoda,Banana,,
11/20/2022,Meegoda,Pineapple,81.41,5.4
11/20/2022,Narahenpita,TJC mango,114.66,4.8
11/20/2022,Narahenpita,Banana,65.84,16.5
11/20/2022,Narahenpita,Pineapple,85.57,3.5
11/20/2022,Embilipitiya,TJC mango,116.56,6.6
11/20/2022,Embilipitiya,Banana,73.4,16.3
11/20/2022,Embilipitiya,Pineapple,88.65,0.9
11/21/2022,Dambulla,TJC mango,106.63,7.1
11/21/2022,Dambulla,Banana,62.29,23.5
11/21/2022,Dambulla,Pineapple,77.47,4.2
11/21/2022,Pettah,TJC mango,105.12,9.5
11/21/2022,Pettah,Banana,68.25,18.7
11/21/2022,Pettah,Pineapple,81.47,3.7
11/21/2022,Meegoda,TJC mango,99.54,9.8
11/21/2022,Meegoda,Banana,62.47,14.6
11/21/2022,Meegoda,Pineapple,80.42,3.5
11/21/2022,Narahenpita,TJC mango,113.44,7.2
11/21/2022,Narahenpita,Banana,50.71,19.2
11/21/2022,Narahenpita,Pineapple,84.4,3.7
11/21/2022,Embilipitiya,TJC mango,118.68,7.2
11/21/2022,Embilipitiya,Banana,47.93,18.1
11/21/2022,Embilipitiya,Pineapple,87.34,2.9
11/22/2022,Dambulla,TJC mango,,
11/22/2022,Dambulla,Banana,61.06,20.4
11/22/2022,Dambulla,Pineapple,76.97,3.6
11/22/2022,Pettah,TJC mango,148.98,7.1
11/22/2022,Pettah,Banana,66.97,21.3
11/22/2022,Pettah,Pineapple,55.84,5.1
11/22/2022,Meegoda,TJC mango,102.5,8.7
11/22/2022,Meegoda,Banana,57.19,11.2
11/22/2022,Meegoda,Pineapple,68.28,4
11/22/2022,Narahenpita,TJC mango,129.37,6.7
11/22/2022,Narahenpita,Banana,65.86,19.7
11/22/2022,Narahenpita,Pineapple,91.1,4.4
11/22/2022,Embilipitiya,TJC mango,110.44,8.8
11/22/2022,Embilipitiya,Banana,44.6,16.8
11/22/2022,Embilipitiya,Pineapple,91.64,5.4
11/23/2022,Dambulla,TJC mango,89.34,6.5
11/23/2022,Dambulla,Banana,51.72,21.6
11/23/2022,Dambulla,Pineapple,94.29,2.9
11/23/2022,Pettah,TJC mango,134.46,9.1
11/23/2022,Pettah,Banana,53.13,12.7
11/23/2022,Pettah,Pineapple,84.76,5.3
11/23/2022,Meegoda,TJC mango,144.37,8.9
11/23/2022,Meegoda,Banana,52.7,21.4
11/23/2022,Meegoda,Pineapple,94.05,2.7
11/23/2022,Narahenpita,TJC mango,119.06,8.4
11/23/2022,Narahenpita,Banana,54.39,18.8
11/23/2022,Narahenpita,Pineapple,81.82,3.5
11/23/2022,Embilipitiya,TJC mango,139.03,5.2
11/23/2022,Embilipitiya,Banana,60.73,15.7
11/23/2022,Embilipitiya,Pineapple,79.71,5.2
11/24/2022,Dambulla,TJC mango,117.07,9.9
11/24/2022,Dambulla,Banana,59.92,10.9
11/24/2022,Dambulla,Pineapple,92.88,3.9
11/24/2022,Pettah,TJC mango,130.54,11.3
11/24/2022,Pettah,Banana,57.17,27.2
11/24/2022,Pettah,Pineapple,90.15,3.4
11/24/2022,Meegoda,TJC mango,128.88,5.4
11/24/2022,Meegoda,Banana,60.09,21.5
11/24/2022,Meegoda,Pineapple,96.51,3.8
11/24/2022,Narahenpita,TJC mango,135.57,6.4
11/24/2022,Narahenpita,Banana,63.58,13.3
11/24/2022,Narahenpita,Pineapple,80.31,3.5
11/24/2022,Embilipitiya,TJC mango,115.44,7.8
11/24/2022,Embilipitiya,Banana,61.22,11.5
11/24/2022,Embilipitiya,Pineapple,87.66,4.7
11/25/2022,Dambulla,TJC mango,141.78,6.7
11/25/2022,Dambulla,Banana,51.88,12.6
11/25/2022,Dambulla,Pineapple,87.26,1.7
11/25/2022,Pettah,TJC mango,106.17,8.6
11/25/2022,Pettah,Banana,66.48,9.9
11/25/2022,Pettah,Pineapple,80.34,3.8
11/25/2022,Meegoda,TJC mango,96.3,11.2
11/25/2022,Meegoda,Banana,57.26,12.1
11/25/2022,Meegoda,Pineapple,89.06,3.4
11/25/2022,Narahenpita,TJC mango,110.59,5.6
11/25/2022,Narahenpita,Banana,43.14,21.2
11/25/2022,Narahenpita,Pineapple,83.67,3.9
11/25/2022,Embilipitiya,TJC mango,161.49,7.8
11/25/2022,Embilipitiya,Banana,70.62,20
11/25/2022,Embilipitiya,Pineapple,77.38,4.2
11/26/2022,Dambulla,TJC mango,126.8,7.3
11/26/2022,Dambulla,Banana,63.01,18.3
11/26/2022,Dambulla,Pineapple,89.3,3.9
11/26/2022,Pettah,TJC mango,138.99,7.6
11/26/2022,Pettah,Banana,61.41,23.6
11/26/2022,Pettah,Pineapple,80.27,4.6
11/26/2022,Meegoda,TJC mango,116.78,7.9
11/26/2022,Meegoda,Banana,73.74,10.9
11/26/2022,Meegoda,Pineapple,87.82,3.8
11/26/2022,Narahenpita,TJC mango,106.4,6
11/26/2022,Narahenpita,Banana,67.72,15.2
11/26/2022,Narahenpita,Pineapple,69.08,3.2
11/26/2022,Embilipitiya,TJC mango,110.2,9.1
11/26/2022,Embilipitiya,Banana,52.99,13.8
11/26/2022,Embilipitiya,Pineapple,58.62,4.7
11/27/2022,Dambulla,TJC mango,149.29,7.5
11/27/2022,Dambulla,Banana,50.92,16.6
11/27/2022,Dambulla,Pineapple,80.73,3.3
11/27/2022,Pettah,TJC mango,92.57,5.1
11/27/2022,Pettah,Banana,60.89,15.9
11/27/2022,Pettah,Pineapple,80.46,4.7
11/27/2022,Meegoda,TJC mango,126.61,5.2
11/27/2022,Meegoda,Banana,70.26,29.1
11/27/2022,Meegoda,Pineapple,86.8,2.8
11/27/2022,Narahenpita,TJC mango,98.21,9.3
11/27/2022,Narahenpita,Banana,52.54,16.9
11/27/2022,Narahenpita,Pineapple,69.72,3.2
11/27/2022,Embilipitiya,TJC mango,96.53,9.8
11/27/2022,Embilipitiya,Banana,57.51,18.1
11/27/2022,Embilipitiya,Pineapple,79.17,4.4
11/28/2022,Dambulla,TJC mango,109.34,8.7
11/28/2022,Dambulla,Banana,56.3,16.5
11/28/2022,Dambulla,Pineapple,82.64,4.6
11/28/2022,Pettah,TJC mango,128.21,8.8
11/28/2022,Pettah,Banana,44.87,21.8
11/28/2022,Pettah,Pineapple,88.76,3.4
11/28/2022,Meegoda,TJC mango,103.4,10
11/28/2022,Meegoda,Banana,69.51,18
11/28/2022,Meegoda,Pineapple,67.01,3.8
11/28/2022,Narahenpita,TJC mango,126.7,11.2
11/28/2022,Narahenpita,Banana,55.98,22.7
11/28/2022,Narahenpita,Pineapple,105.45,4.6
11/28/2022,Embilipitiya,TJC mango,114.53,10.7
11/28/2022,Embilipitiya,Banana,59.2,24.2
11/28/2022,Embilipitiya,Pineapple,75.94,4.2
11/29/2022,Dambulla,TJC mango,131.32,9.3
11/29/2022,Dambulla,Banana,82.9,19.2
11/29/2022,Dambulla,Pineapple,78.96,4.1
11/29/2022,Pettah,TJC mango,112.53,9.7
11/29/2022,Pettah,Banana,62.93,21.6
11/29/2022,Pettah,Pineapple,102.44,4.8
11/29/2022,Meegoda,TJC mango,90.94,7.5
11/29/2022,Meegoda,Banana,57.76,18.3
11/29/2022,Meegoda,Pineapple,89.33,2.1
11/29/2022,Narahenpita,TJC mango,123.15,5.8
11/29/2022,Narahenpita,Banana,65.41,18.6
11/29/2022,Narahenpita,Pineapple,84.22,4.5
11/29/2022,Embilipitiya,TJC mango,104.62,7.5
11/29/2022,Embilipitiya,Banana,52.18,12.4
11/29/2022,Embilipitiya,Pineapple,102.08,4.2
11/30/2022,Dambulla,TJC mango,110.77,6.3
11/30/2022,Dambulla,Banana,61.24,15.3
11/30/2022,Dambulla,Pineapple,80.45,4.2
11/30/2022,Pettah,TJC mango,115.19,8.8
11/30/2022,Pettah,Banana,60.14,18.3
11/30/2022,Pettah,Pineapple,80.71,3.7
11/30/2022,Meegoda,TJC mango,127.81,2.6
11/30/2022,Meegoda,Banana,54.05,17.6
11/30/2022,Meegoda,Pineapple,,
11/30/2022,Narahenpita,TJC mango,113.55,4.8
11/30/2022,Narahenpita,Banana,64.58,20.6
11/30/2022,Narahenpita,Pineapple,65.09,3.8
11/30/2022,Embilipitiya,TJC mango,117.65,8.9
11/30/2022,Embilipitiya,Banana,59.15,17.2
11/30/2022,Embilipitiya,Pineapple,91.53,5
12/1/2022,Dambulla,TJC mango,,
12/1/2022,Dambulla,Banana,,
12/1/2022,Dambulla,Pineapple,93.26,4.6
12/1/2022,Pettah,TJC mango,142.41,5.7
12/1/2022,Pettah,Banana,72.58,17.8
12/1/2022,Pettah,Pineapple,81.53,3.9
12/1/2022,Meegoda,TJC mango,90.59,9.6
12/1/2022,Meegoda,Banana,48.2,22.5
12/1/2022,Meegoda,Pineapple,74.69,4.1
12/1/2022,Narahenpita,TJC mango,127.05,9.2
12/1/2022,Narahenpita,Banana,72.27,19.2
12/1/2022,Narahenpita,Pineapple,95.16,3.3
12/1/2022,Embilipitiya,TJC mango,113.6,6.2
12/1/2022,Embilipitiya,Banana,57.22,24.2
12/1/2022,Embilipitiya,Pineapple,75.06,4.3
12/2/2022,Dambulla,TJC mango,118.73,4.3
12/2/2022,Dambulla,Banana,50.73,23
12/2/2022,Dambulla,Pineapple,81.84,4.6
12/2/2022,Pettah,TJC mango,131.76,3.8
12/2/2022,Pettah,Banana,42.02,16
12/2/2022,Pettah,Pineapple,81.36,4.6
12/2/2022,Meegoda,TJC mango,122.62,6.5
12/2/2022,Meegoda,Banana,75.21,18.6
12/2/2022,Meegoda,Pineapple,86.07,4
12/2/2022,Narahenpita,TJC mango,129.04,10.8
12/2/2022,Narahenpita,Banana,59.95,3.9
12/2/2022,Narahenpita,Pineapple,74.82,4
12/2/2022,Embilipitiya,TJC mango,158.89,7.1
12/2/2022,Embilipitiya,Banana,43.61,16.8
12/2/2022,Embilipitiya,Pineapple,80.48,5.1
12/3/2022,Dambulla,TJC mango,119.92,6.9
12/3/2022,Dambulla,Banana,44.52,17.2
12/3/2022,Dambulla,Pineapple,82.41,5.7
12/3/2022,Pettah,TJC mango,121.99,10.5
12/3/2022,Pettah,Banana,56.36,16.2
12/3/2022,Pettah,Pineapple,73.21,2.4
12/3/2022,Meegoda,TJC mango,,
12/3/2022,Meegoda,Banana,60.88,23.2
12/3/2022,Meegoda,Pineapple,82.76,5
12/3/2022,Narahenpita,TJC mango,133.78,6.9
12/3/2022,Narahenpita,Banana,58.1,18.4
12/3/2022,Narahenpita,Pineapple,87.02,4.3
12/3/2022,Embilipitiya,TJC mango,121.24,4.5
12/3/2022,Embilipitiya,Banana,64.93,11.3
12/3/2022,Embilipitiya,Pineapple,74.47,4.9
12/4/2022,Dambulla,TJC mango,158.32,10.1
12/4/2022,Dambulla,Banana,60.1,12.7
12/4/2022,Dambulla,Pineapple,95.48,5.9
12/4/2022,Pettah,TJC mango,115.03,7.2
12/4/2022,Pettah,Banana,75.54,27.7
12/4/2022,Pettah,Pineapple,78.15,3
12/4/2022,Meegoda,TJC mango,131.01,7
12/4/2022,Meegoda,Banana,46.59,18
12/4/2022,Meegoda,Pineapple,87.95,3.7
12/4/2022,Narahenpita,TJC mango,107.24,8.6
12/4/2022,Narahenpita,Banana,60.75,22.1
12/4/2022,Narahenpita,Pineapple,78.11,5.5
12/4/2022,Embilipitiya,TJC mango,140.18,9.7
12/4/2022,Embilipitiya,Banana,64.4,16.7
12/4/2022,Embilipitiya,Pineapple,91.32,5
12/5/2022,Dambulla,TJC mango,107.04,7.7
12/5/2022,Dambulla,Banana,61.17,18.9
12/5/2022,Dambulla,Pineapple,81.19,3.2
12/5/2022,Pettah,TJC mango,130.99,10.6
12/5/2022,Pettah,Banana,70.94,20.9
12/5/2022,Pettah,Pineapple,94.5,4.6
12/5/2022,Meegoda,TJC mango,128.8,6.9
12/5/2022,Meegoda,Banana,65.32,18.4
12/5/2022,Meegoda,Pineapple,57.62,4.7
12/5/2022,Narahenpita,TJC mango,117.82,8.1
12/5/2022,Narahenpita,Banana,56.61,23.1
12/5/2022,Narahenpita,Pineapple,73.66,3.4
12/5/2022,Embilipitiya,TJC mango,140.26,8
12/5/2022,Embilipitiya,Banana,52.25,16.3
12/5/2022,Embilipitiya,Pineapple,84.48,5.1
12/6/2022,Dambulla,TJC mango,133.53,6.1
12/6/2022,Dambulla,Banana,48.54,23.8
12/6/2022,Dambulla,Pineapple,69.64,4.9
12/6/2022,Pettah,TJC mango,122.43,6.2
12/6/2022,Pettah,Banana,66.11,15.5
12/6/2022,Pettah,Pineapple,85.3,5.5
12/6/2022,Meegoda,TJC mango,124.27,10.2
12/6/2022,Meegoda,Banana,66.61,8.3
12/6/2022,Meegoda,Pineapple,81.25,4.4
12/6/2022,Narahenpita,TJC mango,130.73,9
12/6/2022,Narahenpita,Banana,53.42,17.5
12/6/2022,Narahenpita,Pineapple,70.24,3
12/6/2022,Embilipitiya,TJC mango,103.42,7.4
12/6/2022,Embilipitiya,Banana,60.13,8.8
12/6/2022,Embilipitiya,Pineapple,97.13,4.8
12/7/2022,Dambulla,TJC mango,134.12,3
12/7/2022,Dambulla,Banana,51.23,23.4
12/7/2022,Dambulla,Pineapple,85.88,4
12/7/2022,Pettah,TJC mango,114.06,7.7
12/7/2022,Pettah,Banana,62.42,18.6
12/7/2022,Pettah,Pineapple,72.63,5.5
12/7/2022,Meegoda,TJC mango,132.64,8.9
12/7/2022,Meegoda,Banana,74.34,18.2
12/7/2022,Meegoda,Pineapple,80.55,5
12/7/2022,Narahenpita,TJC mango,99.23,4.3
12/7/2022,Narahenpita,Banana,49.94,4.8
12/7/2022,Narahenpita,Pineapple,79.93,4.3
12/7/2022,Embilipitiya,TJC mango,130.94,8.3
12/7/2022,Embilipitiya,Banana,68.34,24.9
12/7/2022,Embilipitiya,Pineapple,86.38,4.4
12/8/2022,Dambulla,TJC mango,115.05,9.5
12/8/2022,Dambulla,Banana,52.2,20.6
12/8/2022,Dambulla,Pineapple,82.04,3.5
12/8/2022,Pettah,TJC mango,99.77,8.7
12/8/2022,Pettah,Banana,59.35,19
12/8/2022,Pettah,Pineapple,76.02,3.2
12/8/2022,Meegoda,TJC mango,94.19,6.3
12/8/2022,Meegoda,Banana,61.39,6.5
12/8/2022,Meegoda,Pineapple,87.16,3.8
12/8/2022,Narahenpita,TJC mango,111.37,11.5
12/8/2022,Narahenpita,Banana,45.21,25.9
12/8/2022,Narahenpita,Pineapple,74.74,1.9
12/8/2022,Embilipitiya,TJC mango,97.94,7
12/8/2022,Embilipitiya,Banana,60.36,19.6
12/8/2022,Embilipitiya,Pineapple,62.12,3.3
12/9/2022,Dambulla,TJC mango,102.78,7.4
12/9/2022,Dambulla,Banana,60.58,28.7
12/9/2022,Dambulla,Pineapple,80.38,3.2
12/9/2022,Pettah,TJC mango,109.81,8.1
12/9/2022,Pettah,Banana,51.55,18.1
12/9/2022,Pettah,Pineapple,73.43,4.2
12/9/2022,Meegoda,TJC mango,141.42,8
12/9/2022,Meegoda,Banana,80.16,13.9
12/9/2022,Meegoda,Pineapple,90.1,3.1
12/9/2022,Narahenpita,TJC mango,123.89,7.1
12/9/2022,Narahenpita,Banana,65.26,17.3
12/9/2022,Narahenpita,Pineapple,70.73,5.1
12/9/2022,Embilipitiya,TJC mango,129.91,11
12/9/2022,Embilipitiya,Banana,66.78,18
12/9/2022,Embilipitiya,Pineapple,83.1,1.6
12/10/2022,Dambulla,TJC mango,144.19,8.9
12/10/2022,Dambulla,Banana,43.03,16.6
12/10/2022,Dambulla,Pineapple,86.6,2.1
12/10/2022,Pettah,TJC mango,97.66,8
12/10/2022,Pettah,Banana,57.29,20.1
12/10/2022,Pettah,Pineapple,75.46,5.3
12/10/2022,Meegoda,TJC mango,138.99,8.4
12/10/2022,Meegoda,Banana,42.27,19.8
12/10/2022,Meegoda,Pineapple,82.33,3.6
12/10/2022,Narahenpita,TJC mango,105.28,8.4
12/10/2022,Narahenpita,Banana,68.72,21.9
12/10/2022,Narahenpita,Pineapple,73.95,3.6
12/10/2022,Embilipitiya,TJC mango,115.08,9.1
12/10/2022,Embilipitiya,Banana,57.95,11.3
12/10/2022,Embilipitiya,Pineapple,97.47,6.7
12/11/2022,Dambulla,TJC mango,132.37,11.7
12/11/2022,Dambulla,Banana,67.06,15.4
12/11/2022,Dambulla,Pineapple,72.94,3.3
12/11/2022,Pettah,TJC mango,89.98,8.9
12/11/2022,Pettah,Banana,56.58,11.1
12/11/2022,Pettah,Pineapple,78.19,5.3
12/11/2022,Meegoda,TJC mango,116.44,7.9
12/11/2022,Meegoda,Banana,64.45,27.5
12/11/2022,Meegoda,Pineapple,71.47,2.5
12/11/2022,Narahenpita,TJC mango,81.41,5.6
12/11/2022,Narahenpita,Banana,67.96,20.6
12/11/2022,Narahenpita,Pineapple,62.78,3.8
12/11/2022,Embilipitiya,TJC mango,112.73,6.2
12/11/2022,Embilipitiya,Banana,65.71,21.1
12/11/2022,Embilipitiya,Pineapple,94.18,5.4
12/12/2022,Dambulla,TJC mango,117.83,10.8
12/12/2022,Dambulla,Banana,85.92,10.3
12/12/2022,Dambulla,Pineapple,80.83,4.3
12/12/2022,Pettah,TJC mango,119.77,11.5
12/12/2022,Pettah,Banana,59.89,20.7
12/12/2022,Pettah,Pineapple,68.27,3.9
12/12/2022,Meegoda,TJC mango,121.27,10.5
12/12/2022,Meegoda,Banana,55.85,12.4
12/12/2022,Meegoda,Pineapple,77.46,5.2
12/12/2022,Narahenpita,TJC mango,100.24,6.6
12/12/2022,Narahenpita,Banana,50.16,23.4
12/12/2022,Narahenpita,Pineapple,71,5.2
12/12/2022,Embilipitiya,TJC mango,122.41,9.5
12/12/2022,Embilipitiya,Banana,62.9,19.2
12/12/2022,Embilipitiya,Pineapple,81.87,3.9
12/13/2022,Dambulla,TJC mango,123.47,8.5
12/13/2022,Dambulla,Banana,63.25,19.8
12/13/2022,Dambulla,Pineapple,78.25,2.9
12/13/2022,Pettah,TJC mango,133.84,10.2
12/13/2022,Pettah,Banana,76.52,9.8
12/13/2022,Pettah,Pineapple,82.93,6
12/13/2022,Meegoda,TJC mango,128.66,6.8
12/13/2022,Meegoda,Banana,53.87,9.2
12/13/2022,Meegoda,Pineapple,60.67,6.5
12/13/2022,Narahenpita,TJC mango,95.43,8.9
12/13/2022,Narahenpita,Banana,70.47,21.8
12/13/2022,Narahenpita,Pineapple,100.31,4.3
12/13/2022,Embilipitiya,TJC mango,110.54,9.3
12/13/2022,Embilipitiya,Banana,64.21,17.6
12/13/2022,Embilipitiya,Pineapple,91.51,4.4
12/14/2022,Dambulla,TJC mango,117.09,6.4
12/14/2022,Dambulla,Banana,72.86,19.3
12/14/2022,Dambulla,Pineapple,78.73,3.7
12/14/2022,Pettah,TJC mango,130.24,6.3
12/14/2022,Pettah,Banana,69.67,23.2
12/14/2022,Pettah,Pineapple,89.29,3.7
12/14/2022,Meegoda,TJC mango,109.35,8.4
12/14/2022,Meegoda,Banana,,
12/14/2022,Meegoda,Pineapple,54.13,3.6
12/14/2022,Narahenpita,TJC mango,117.7,4.7
12/14/2022,Narahenpita,Banana,58.59,18.5
12/14/2022,Narahenpita,Pineapple,81.64,4.6
12/14/2022,Embilipitiya,TJC mango,113.74,6.8
12/14/2022,Embilipitiya,Banana,66.84,16.6
12/14/2022,Embilipitiya,Pineapple,85.19,5.1
12/15/2022,Dambulla,TJC mango,116.3,10.1
12/15/2022,Dambulla,Banana,58.42,25.1
12/15/2022,Dambulla,Pineapple,75.53,3.9
12/15/2022,Pettah,TJC mango,114.06,6.6
12/15/2022,Pettah,Banana,58.47,13.8
12/15/2022,Pettah,Pineapple,92.11,4.3
12/15/2022,Meegoda,TJC mango,149,8.7
12/15/2022,Meegoda,Banana,51.03,24
12/15/2022,Meegoda,Pineapple,,
12/15/2022,Narahenpita,TJC mango,137.36,8.4
12/15/2022,Narahenpita,Banana,60.28,12.9
12/15/2022,Narahenpita,Pineapple,98.68,3.2
12/15/2022,Embilipitiya,TJC mango,124.08,6.7
12/15/2022,Embilipitiya,Banana,58.61,14.2
12/15/2022,Embilipitiya,Pineapple,79.99,3.8
12/16/2022,Dambulla,TJC mango,107.5,8.5
12/16/2022,Dambulla,Banana,51.54,17.9
12/16/2022,Dambulla,Pineapple,,
12/16/2022,Pettah,TJC mango,125.95,8.8
12/16/2022,Pettah,Banana,73.17,9.3
12/16/2022,Pettah,Pineapple,90.16,4.2
12/16/2022,Meegoda,TJC mango,123.72,6.2
12/16/2022,Meegoda,Banana,54.62,19.1
12/16/2022,Meegoda,Pineapple,78.88,5.2
12/16/2022,Narahenpita,TJC mango,132.85,8.1
12/16/2022,Narahenpita,Banana,64.81,28.8
12/16/2022,Narahenpita,Pineapple,67.79,4.5
12/16/2022,Embilipitiya,TJC mango,127.51,5.7
12/16/2022,Embilipitiya,Banana,70.53,28.5
12/16/2022,Embilipitiya,Pineapple,71.11,5
12/17/2022,Dambulla,TJC mango,102,9
12/17/2022,Dambulla,Banana,66.96,19.6
12/17/2022,Dambulla,Pineapple,85.36,3.2
12/17/2022,Pettah,TJC mango,123.81,8.4
12/17/2022,Pettah,Banana,65.7,24.6
12/17/2022,Pettah,Pineapple,84.88,3.5
12/17/2022,Meegoda,TJC mango,96.2,3.8
12/17/2022,Meegoda,Banana,60.01,11.7
12/17/2022,Meegoda,Pineapple,69.52,4.9
12/17/2022,Narahenpita,TJC mango,127.47,8.3
12/17/2022,Narahenpita,Banana,70.53,19.6
12/17/2022,Narahenpita,Pineapple,84.9,2.6
12/17/2022,Embilipitiya,TJC mango,106.59,6.1
12/17/2022,Embilipitiya,Banana,70.09,16.7
12/17/2022,Embilipitiya,Pineapple,73.8,5.8
12/18/2022,Dambulla,TJC mango,125.74,8.2
12/18/2022,Dambulla,Banana,66.39,18.9
12/18/2022,Dambulla,Pineapple,68.36,2.2
12/18/2022,Pettah,TJC mango,125.82,5.6
12/18/2022,Pettah,Banana,56.03,18.3
12/18/2022,Pettah,Pineapple,78.83,5.1
12/18/2022,Meegoda,TJC mango,130.87,12.8
12/18/2022,Meegoda,Banana,61,19.6
12/18/2022,Meegoda,Pineapple,72.85,3.8
12/18/2022,Narahenpita,TJC mango,109.79,8.6
12/18/2022,Narahenpita,Banana,48.52,22.7
12/18/2022,Narahenpita,Pineapple,75.01,4.5
12/18/2022,Embilipitiya,TJC mango,122.2,7.2
12/18/2022,Embilipitiya,Banana,58.91,16.2
12/18/2022,Embilipitiya,Pineapple,64.86,2.9
12/19/2022,Dambulla,TJC mango,105.1,11.2
12/19/2022,Dambulla,Banana,59.56,19.8
12/19/2022,Dambulla,Pineapple,80.93,3.2
12/19/2022,Pettah,TJC mango,131.71,8
