Date,Economic Center,Fruit,Average Price (LKR/kg),Quantity Exposed (metric tons)
2023-11-05,Pettah,Pineapple,82.33,3.3
2023-11-05,Meegoda,TJC mango,142.38,9.8
2023-11-05,Meegoda,Banana,57.84,17.0
2023-11-05,Meegoda,Pineapple,79.26,5.9
2023-11-05,Narahenpita,TJC mango,101.24,7.7
2023-11-05,Narahenpita,Banana,56.88,22.6
2023-11-05,Narahenpita,Pineapple,69.7,4.5
2023-11-05,Embilipitiya,TJC mango,88.34,9.9
2023-11-05,Embilipitiya,Banana,,
2023-11-05,Embilipitiya,Pineapple,61.47,6.0
2023-11-06,Dambulla,TJC mango,131.36,7.8
2023-11-06,Dambulla,Banana,47.1,20.8
2023-11-06,Dambulla,Pineapple,84.51,3.3
2023-11-06,Pettah,TJC mango,97.43,9.8
2023-11-06,Pettah,Banana,56.13,19.2
2023-11-06,Pettah,Pineapple,52.03,5.1
2023-11-06,Meegoda,TJC mango,141.7,7.6
2023-11-06,Meegoda,Banana,60.72,8.0
2023-11-06,Meegoda,Pineapple,77.66,5.0
2023-11-06,Narahenpita,TJC mango,127.05,5.8
2023-11-06,Narahenpita,Banana,56.55,23.5
2023-11-06,Narahenpita,Pineapple,86.49,4.5
2023-11-06,Embilipitiya,TJC mango,115.11,8.7
2023-11-06,Embilipitiya,Banana,62.69,20.6
2023-11-06,Embilipitiya,Pineapple,88.24,4.2
2023-11-07,Dambulla,TJC mango,118.08,6.4
2023-11-07,Dambulla,Banana,51.93,26.2
2023-11-07,Dambulla,Pineapple,73.23,3.2
2023-11-07,Pettah,TJC mango,130.94,8.9
2023-11-07,Pettah,Banana,61.78,18.0
2023-11-07,Pettah,Pineapple,71.0,3.1
2023-11-07,Meegoda,TJC mango,127.36,6.2
2023-11-07,Meegoda,Banana,54.21,11.7
2023-11-07,Meegoda,Pineapple,72.36,2.1
2023-11-07,Narahenpita,TJC mango,116.43,7.1
2023-11-07,Narahenpita,Banana,71.33,17.1
2023-11-07,Narahenpita,Pineapple,66.77,3.2
2023-11-07,Embilipitiya,TJC mango,127.08,11.3
2023-11-07,Embilipitiya,Banana,,
2023-11-07,Embilipitiya,Pineapple,75.77,4.1
2023-11-08,Dambulla,TJC mango,108.94,5.8
2023-11-08,Dambulla,Banana,53.25,8.3
2023-11-08,Dambulla,Pineapple,97.72,2.7
2023-11-08,Pettah,TJC mango,132.41,5.5
2023-11-08,Pettah,Banana,57.0,22.6
2023-11-08,Pettah,Pineapple,72.38,4.8
2023-11-08,Meegoda,TJC mango,118.72,11.5
2023-11-08,Meegoda,Banana,58.0,13.4
2023-11-08,Meegoda,Pineapple,87.67,5.0
2023-11-08,Narahenpita,TJC mango,117.76,7.0
2023-11-08,Narahenpita,Banana,54.05,15.4
2023-11-08,Narahenpita,Pineapple,73.76,4.0
2023-11-08,Embilipitiya,TJC mango,118.76,10.8
2023-11-08,Embilipitiya,Banana,55.94,24.8
2023-11-08,Embilipitiya,Pineapple,75.64,2.3
2023-11-09,Dambulla,TJC mango,107.39,10.3
2023-11-09,Dambulla,Banana,72.02,20.5
2023-11-09,Dambulla,Pineapple,60.87,4.7
2023-11-09,Pettah,TJC mango,116.45,6.3
2023-11-09,Pettah,Banana,82.57,23.7
2023-11-09,Pettah,Pineapple,84.94,5.2
2023-11-09,Meegoda,TJC mango,107.69,6.7
2023-11-09,Meegoda,Banana,63.29,18.0
2023-11-09,Meegoda,Pineapple,87.52,1.7
2023-11-09,Narahenpita,TJC mango,91.32,7.6
2023-11-09,Narahenpita,Banana,69.87,10.8
2023-11-09,Narahenpita,Pineapple,77.16,3.7
2023-11-09,Embilipitiya,TJC mango,118.58,11.4
2023-11-09,Embilipitiya,Banana,65.35,20.5
2023-11-09,Embilipitiya,Pineapple,88.67,4.6
2023-11-10,Dambulla,TJC mango,124.28,11.0
2023-11-10,Dambulla,Banana,62.16,21.4
2023-11-10,Dambulla,Pineapple,68.54,1.2
2023-11-10,Pettah,TJC mango,91.32,8.4
2023-11-10,Pettah,Banana,59.95,8.3
2023-11-10,Pettah,Pineapple,82.67,3.0
2023-11-10,Meegoda,TJC mango,118.76,12.6
2023-11-10,Meegoda,Banana,59.96,20.6
2023-11-10,Meegoda,Pineapple,76.28,2.8
2023-11-10,Narahenpita,TJC mango,108.62,8.7
2023-11-10,Narahenpita,Banana,56.46,12.4
2023-11-10,Narahenpita,Pineapple,58.14,3.2
2023-11-10,Embilipitiya,TJC mango,107.56,12.5
2023-11-10,Embilipitiya,Banana,70.61,16.5
2023-11-10,Embilipitiya,Pineapple,94.89,4.8
2023-11-11,Dambulla,TJC mango,149.9,7.7
2023-11-11,Dambulla,Banana,61.93,12.1
2023-11-11,Dambulla,Pineapple,80.16,4.1
2023-11-11,Pettah,TJC mango,123.8,5.9
2023-11-11,Pettah,Banana,61.55,23.4
2023-11-11,Pettah,Pineapple,88.0,3.9
2023-11-11,Meegoda,TJC mango,112.62,6.4
2023-11-11,Meegoda,Banana,62.01,13.7
2023-11-11,Meegoda,Pineapple,81.72,3.1
2023-11-11,Narahenpita,TJC mango,101.28,7.5
2023-11-11,Narahenpita,Banana,53.14,14.9
2023-11-11,Narahenpita,Pineapple,58.59,1.8
2023-11-11,Embilipitiya,TJC mango,103.36,9.2
2023-11-11,Embilipitiya,Banana,52.73,15.9
2023-11-11,Embilipitiya,Pineapple,97.77,2.9
2023-11-12,Dambulla,TJC mango,115.3,10.7
2023-11-12,Dambulla,Banana,59.2,18.7
2023-11-12,Dambulla,Pineapple,78.38,4.4
2023-11-12,Pettah,TJC mango,126.22,6.6
2023-11-12,Pettah,Banana,69.27,26.1
2023-11-12,Pettah,Pineapple,69.04,3.3
2023-11-12,Meegoda,TJC mango,116.42,12.0
2023-11-12,Meegoda,Banana,65.41,13.9
2023-11-12,Meegoda,Pineapple,72.03,5.9
2023-11-12,Narahenpita,TJC mango,117.83,6.2
2023-11-12,Narahenpita,Banana,50.45,12.7
2023-11-12,Narahenpita,Pineapple,68.37,3.3
2023-11-12,Embilipitiya,TJC mango,121.96,7.2
2023-11-12,Embilipitiya,Banana,53.02,24.1
2023-11-12,Embilipitiya,Pineapple,77.72,2.4
2023-11-13,Dambulla,TJC mango,134.26,6.3
2023-11-13,Dambulla,Banana,64.18,20.5
2023-11-13,Dambulla,Pineapple,92.44,5.5
2023-11-13,Pettah,TJC mango,145.61,9.8
2023-11-13,Pettah,Banana,61.49,25.7
2023-11-13,Pettah,Pineapple,103.22,4.1
2023-11-13,Meegoda,TJC mango,131.2,6.1
2023-11-13,Meegoda,Banana,58.87,15.0
2023-11-13,Meegoda,Pineapple,88.1,2.6
2023-11-13,Narahenpita,TJC mango,127.56,8.7
2023-11-13,Narahenpita,Banana,64.96,10.2
2023-11-13,Narahenpita,Pineapple,83.28,4.4
2023-11-13,Embilipitiya,TJC mango,120.31,10.4
2023-11-13,Embilipitiya,Banana,55.26,19.2
2023-11-13,Embilipitiya,Pineapple,86.89,3.1
2023-11-14,Dambulla,TJC mango,107.09,12.0
2023-11-14,Dambulla,Banana,76.23,25.5
2023-11-14,Dambulla,Pineapple,73.42,4.3
2023-11-14,Pettah,TJC mango,103.99,7.4
2023-11-14,Pettah,Banana,48.87,17.1
2023-11-14,Pettah,Pineapple,67.21,3.8
2023-11-14,Meegoda,TJC mango,127.55,8.5
2023-11-14,Meegoda,Banana,65.3,18.0
2023-11-14,Meegoda,Pineapple,82.61,4.1
2023-11-14,Narahenpita,TJC mango,120.11,7.1
2023-11-14,Narahenpita,Banana,49.39,21.9
2023-11-14,Narahenpita,Pineapple,78.28,3.4
2023-11-14,Embilipitiya,TJC mango,140.29,8.0
2023-11-14,Embilipitiya,Banana,58.24,23.0
2023-11-14,Embilipitiya,Pineapple,96.98,5.6
2023-11-15,Dambulla,TJC mango,144.16,6.8
2023-11-15,Dambulla,Banana,47.74,17.8
2023-11-15,Dambulla,Pineapple,81.68,3.6
2023-11-15,Pettah,TJC mango,112.18,7.0
2023-11-15,Pettah,Banana,71.52,20.1
2023-11-15,Pettah,Pineapple,80.2,4.5
2023-11-15,Meegoda,TJC mango,130.02,6.4
2023-11-15,Meegoda,Banana,61.27,15.0
2023-11-15,Meegoda,Pineapple,91.87,2.8
2023-11-15,Narahenpita,TJC mango,104.12,5.5
2023-11-15,Narahenpita,Banana,70.41,18.0
2023-11-15,Narahenpita,Pineapple,58.66,3.0
2023-11-15,Embilipitiya,TJC mango,90.99,5.5
2023-11-15,Embilipitiya,Banana,55.06,15.2
2023-11-15,Embilipitiya,Pineapple,86.66,4.6
2023-11-16,Dambulla,TJC mango,104.71,6.5
2023-11-16,Dambulla,Banana,50.35,33.2
2023-11-16,Dambulla,Pineapple,99.44,3.4
2023-11-16,Pettah,TJC mango,108.64,8.2
2023-11-16,Pettah,Banana,68.68,24.3
2023-11-16,Pettah,Pineapple,91.61,3.7
2023-11-16,Meegoda,TJC mango,98.16,10.6
2023-11-16,Meegoda,Banana,58.45,25.0
2023-11-16,Meegoda,Pineapple,,
2023-11-16,Narahenpita,TJC mango,109.59,4.4
2023-11-16,Narahenpita,Banana,76.55,13.4
2023-11-16,Narahenpita,Pineapple,71.45,5.0
2023-11-16,Embilipitiya,TJC mango,99.39,5.3
2023-11-16,Embilipitiya,Banana,60.58,23.0
2023-11-16,Embilipitiya,Pineapple,76.73,4.4
2023-11-17,Dambulla,TJC mango,120.94,4.8
2023-11-17,Dambulla,Banana,68.59,15.5
2023-11-17,Dambulla,Pineapple,87.47,3.1
2023-11-17,Pettah,TJC mango,105.45,3.6
2023-11-17,Pettah,Banana,56.76,19.0
2023-11-17,Pettah,Pineapple,82.86,4.9
2023-11-17,Meegoda,TJC mango,118.08,8.7
2023-11-17,Meegoda,Banana,62.98,11.3
2023-11-17,Meegoda,Pineapple,75.2,5.0
2023-11-17,Narahenpita,TJC mango,117.29,4.0
2023-11-17,Narahenpita,Banana,67.25,25.3
2023-11-17,Narahenpita,Pineapple,,
2023-11-17,Embilipitiya,TJC mango,120.58,7.7
2023-11-17,Embilipitiya,Banana,56.69,9.6
2023-11-17,Embilipitiya,Pineapple,82.8,4.1
2023-11-18,Dambulla,TJC mango,114.55,6.8
2023-11-18,Dambulla,Banana,59.55,13.7
2023-11-18,Dambulla,Pineapple,82.65,4.4
2023-11-18,Pettah,TJC mango,113.57,7.7
2023-11-18,Pettah,Banana,50.62,23.2
2023-11-18,Pettah,Pineapple,78.0,3.4
2023-11-18,Meegoda,TJC mango,126.47,8.2
2023-11-18,Meegoda,Banana,69.44,16.8
2023-11-18,Meegoda,Pineapple,62.37,5.5
2023-11-18,Narahenpita,TJC mango,114.21,7.3
2023-11-18,Narahenpita,Banana,60.33,18.2
2023-11-18,Narahenpita,Pineapple,71.63,4.1
2023-11-18,Embilipitiya,TJC mango,103.54,14.7
2023-11-18,Embilipitiya,Banana,61.06,19.7
2023-11-18,Embilipitiya,Pineapple,78.97,4.2
2023-11-19,Dambulla,TJC mango,132.55,7.9
2023-11-19,Dambulla,Banana,63.69,18.7
2023-11-19,Dambulla,Pineapple,83.72,4.1
2023-11-19,Pettah,TJC mango,137.88,9.8
2023-11-19,Pettah,Banana,77.76,16.4
2023-11-19,Pettah,Pineapple,89.33,3.4
2023-11-19,Meegoda,TJC mango,140.9,6.8
2023-11-19,Meegoda,Banana,57.67,14.7
2023-11-19,Meegoda,Pineapple,65.85,5.2
2023-11-19,Narahenpita,TJC mango,117.59,8.8
2023-11-19,Narahenpita,Banana,59.31,26.0
2023-11-19,Narahenpita,Pineapple,51.96,3.3
2023-11-19,Embilipitiya,TJC mango,105.46,7.3
2023-11-19,Embilipitiya,Banana,56.67,28.3
2023-11-19,Embilipitiya,Pineapple,61.68,3.8
2023-11-20,Dambulla,TJC mango,104.75,8.8
2023-11-20,Dambulla,Banana,58.29,15.0
2023-11-20,Dambulla,Pineapple,66.67,4.2
2023-11-20,Pettah,TJC mango,109.88,8.2
2023-11-20,Pettah,Banana,59.56,20.1
2023-11-20,Pettah,Pineapple,89.17,4.3
2023-11-20,Meegoda,TJC mango,123.63,8.8
2023-11-20,Meegoda,Banana,68.43,12.1
2023-11-20,Meegoda,Pineapple,80.18,4.5
2023-11-20,Narahenpita,TJC mango,93.33,10.9
2023-11-20,Narahenpita,Banana,71.71,16.1
2023-11-20,Narahenpita,Pineapple,82.93,3.7
2023-11-20,Embilipitiya,TJC mango,90.18,8.9
2023-11-20,Embilipitiya,Banana,70.89,23.3
2023-11-20,Embilipitiya,Pineapple,93.07,3.1
2023-11-21,Dambulla,TJC mango,96.72,6.8
2023-11-21,Dambulla,Banana,56.9,17.7
2023-11-21,Dambulla,Pineapple,91.07,4.2
2023-11-21,Pettah,TJC mango,115.23,9.1
2023-11-21,Pettah,Banana,62.84,17.7
2023-11-21,Pettah,Pineapple,81.69,2.3
2023-11-21,Meegoda,TJC mango,88.11,4.8
2023-11-21,Meegoda,Banana,67.01,19.2
2023-11-21,Meegoda,Pineapple,66.16,4.9
2023-11-21,Narahenpita,TJC mango,123.79,5.3
2023-11-21,Narahenpita,Banana,73.93,19.2
2023-11-21,Narahenpita,Pineapple,90.97,4.2
2023-11-21,Embilipitiya,TJC mango,126.42,8.2
2023-11-21,Embilipitiya,Banana,47.49,20.7
2023-11-21,Embilipitiya,Pineapple,87.47,3.9
2023-11-22,Dambulla,TJC mango,107.92,6.0
2023-11-22,Dambulla,Banana,61.59,16.4
2023-11-22,Dambulla,Pineapple,94.71,6.3
2023-11-22,Pettah,TJC mango,111.81,7.7
2023-11-22,Pettah,Banana,55.43,15.3
2023-11-22,Pettah,Pineapple,70.16,3.6
2023-11-22,Meegoda,TJC mango,125.74,10.8
2023-11-22,Meegoda,Banana,50.07,20.8
2023-11-22,Meegoda,Pineapple,73.03,2.6
2023-11-22,Narahenpita,TJC mango,108.6,8.9
2023-11-22,Narahenpita,Banana,64.99,15.9
2023-11-22,Narahenpita,Pineapple,88.58,4.9
2023-11-22,Embilipitiya,TJC mango,129.33,9.3
2023-11-22,Embilipitiya,Banana,64.59,9.7
2023-11-22,Embilipitiya,Pineapple,89.66,2.1
2023-11-23,Dambulla,TJC mango,136.38,5.6
2023-11-23,Dambulla,Banana,56.65,18.2
2023-11-23,Dambulla,Pineapple,66.36,4.5
2023-11-23,Pettah,TJC mango,116.93,7.9
2023-11-23,Pettah,Banana,57.58,15.3
2023-11-23,Pettah,Pineapple,78.97,4.6
2023-11-23,Meegoda,TJC mango,137.58,7.6
2023-11-23,Meegoda,Banana,51.01,16.9
2023-11-23,Meegoda,Pineapple,,
2023-11-23,Narahenpita,TJC mango,128.63,4.9
2023-11-23,Narahenpita,Banana,58.13,17.7
2023-11-23,Narahenpita,Pineapple,75.6,4.8
2023-11-23,Embilipitiya,TJC mango,121.45,7.0
2023-11-23,Embilipitiya,Banana,64.75,20.9
2023-11-23,Embilipitiya,Pineapple,78.11,5.6
2023-11-24,Dambulla,TJC mango,105.43,11.6
2023-11-24,Dambulla,Banana,60.27,13.6
2023-11-24,Dambulla,Pineapple,98.1,4.4
2023-11-24,Pettah,TJC mango,131.0,8.4
2023-11-24,Pettah,Banana,53.84,15.5
2023-11-24,Pettah,Pineapple,80.96,5.2
2023-11-24,Meegoda,TJC mango,123.92,14.0
2023-11-24,Meegoda,Banana,44.46,23.2
2023-11-24,Meegoda,Pineapple,82.03,3.3
2023-11-24,Narahenpita,TJC mango,,
2023-11-24,Narahenpita,Banana,53.36,22.5
2023-11-24,Narahenpita,Pineapple,67.46,3.6
2023-11-24,Embilipitiya,TJC mango,119.41,9.8
2023-11-24,Embilipitiya,Banana,55.73,13.2
2023-11-24,Embilipitiya,Pineapple,91.77,2.5
2023-11-25,Dambulla,TJC mango,98.94,7.8
2023-11-25,Dambulla,Banana,58.17,16.2
2023-11-25,Dambulla,Pineapple,76.71,4.8
2023-11-25,Pettah,TJC mango,117.67,9.3
2023-11-25,Pettah,Banana,63.96,19.2
2023-11-25,Pettah,Pineapple,70.37,5.0
2023-11-25,Meegoda,TJC mango,128.33,8.3
2023-11-25,Meegoda,Banana,59.36,13.9
2023-11-25,Meegoda,Pineapple,62.54,5.0
2023-11-25,Narahenpita,TJC mango,106.01,5.2
2023-11-25,Narahenpita,Banana,65.44,16.5
2023-11-25,Narahenpita,Pineapple,72.96,4.3
2023-11-25,Embilipitiya,TJC mango,123.46,9.3
2023-11-25,Embilipitiya,Banana,73.34,15.4
2023-11-25,Embilipitiya,Pineapple,78.23,5.3
2023-11-26,Dambulla,TJC mango,97.93,10.4
2023-11-26,Dambulla,Banana,62.86,17.9
2023-11-26,Dambulla,Pineapple,84.58,3.1
2023-11-26,Pettah,TJC mango,116.94,7.1
2023-11-26,Pettah,Banana,50.66,11.0
2023-11-26,Pettah,Pineapple,100.36,5.0
2023-11-26,Meegoda,TJC mango,118.36,6.2
2023-11-26,Meegoda,Banana,38.11,15.6
2023-11-26,Meegoda,Pineapple,80.08,5.3
2023-11-26,Narahenpita,TJC mango,115.2,6.3
2023-11-26,Narahenpita,Banana,52.42,28.2
2023-11-26,Narahenpita,Pineapple,58.96,2.1
2023-11-26,Embilipitiya,TJC mango,,
2023-11-26,Embilipitiya,Banana,73.49,23.5
2023-11-26,Embilipitiya,Pineapple,88.17,4.2
2023-11-27,Dambulla,TJC mango,135.75,10.5
2023-11-27,Dambulla,Banana,82.39,18.2
2023-11-27,Dambulla,Pineapple,91.41,0.9
2023-11-27,Pettah,TJC mango,145.96,6.7
2023-11-27,Pettah,Banana,68.72,14.5
2023-11-27,Pettah,Pineapple,73.75,4.8
2023-11-27,Meegoda,TJC mango,101.15,4.8
2023-11-27,Meegoda,Banana,62.38,17.4
2023-11-27,Meegoda,Pineapple,76.43,4.2
2023-11-27,Narahenpita,TJC mango,111.65,11.2
2023-11-27,Narahenpita,Banana,57.14,21.4
2023-11-27,Narahenpita,Pineapple,91.79,5.0
2023-11-27,Embilipitiya,TJC mango,,
2023-11-27,Embilipitiya,Banana,57.37,14.0
2023-11-27,Embilipitiya,Pineapple,86.44,4.3
2023-11-28,Dambulla,TJC mango,146.72,6.0
2023-11-28,Dambulla,Banana,71.11,24.7
2023-11-28,Dambulla,Pineapple,88.85,5.3
2023-11-28,Pettah,TJC mango,127.56,11.0
2023-11-28,Pettah,Banana,64.1,21.0
2023-11-28,Pettah,Pineapple,71.11,2.3
2023-11-28,Meegoda,TJC mango,129.36,10.6
2023-11-28,Meegoda,Banana,72.46,16.8
2023-11-28,Meegoda,Pineapple,71.0,3.7
2023-11-28,Narahenpita,TJC mango,140.68,6.7
2023-11-28,Narahenpita,Banana,60.2,19.9
2023-11-28,Narahenpita,Pineapple,75.63,3.2
2023-11-28,Embilipitiya,TJC mango,144.84,6.7
2023-11-28,Embilipitiya,Banana,57.45,17.6
2023-11-28,Embilipitiya,Pineapple,83.74,5.0
2023-11-29,Dambulla,TJC mango,118.47,11.0
2023-11-29,Dambulla,Banana,63.62,16.2
2023-11-29,Dambulla,Pineapple,90.99,4.9
2023-11-29,Pettah,TJC mango,102.56,6.3
2023-11-29,Pettah,Banana,67.93,22.8
2023-11-29,Pettah,Pineapple,94.56,3.6
2023-11-29,Meegoda,TJC mango,136.84,6.8
2023-11-29,Meegoda,Banana,64.63,20.4
2023-11-29,Meegoda,Pineapple,81.62,3.6
2023-11-29,Narahenpita,TJC mango,104.68,5.2
2023-11-29,Narahenpita,Banana,58.86,12.3
2023-11-29,Narahenpita,Pineapple,89.6,5.1
2023-11-29,Embilipitiya,TJC mango,127.0,9.9
2023-11-29,Embilipitiya,Banana,54.17,15.8
2023-11-29,Embilipitiya,Pineapple,80.35,4.6
2023-11-30,Dambulla,TJC mango,108.32,5.4
2023-11-30,Dambulla,Banana,68.41,22.3
2023-11-30,Dambulla,Pineapple,69.75,5.1
2023-11-30,Pettah,TJC mango,,
2023-11-30,Pettah,Banana,53.85,17.4
2023-11-30,Pettah,Pineapple,85.91,4.1
2023-11-30,Meegoda,TJC mango,74.55,10.8
2023-11-30,Meegoda,Banana,56.6,19.8
2023-11-30,Meegoda,Pineapple,73.05,4.0
2023-11-30,Narahenpita,TJC mango,103.95,9.0
2023-11-30,Narahenpita,Banana,56.19,15.2
2023-11-30,Narahenpita,Pineapple,73.95,5.8
2023-11-30,Embilipitiya,TJC mango,126.9,6.9
2023-11-30,Embilipitiya,Banana,47.46,18.0
2023-11-30,Embilipitiya,Pineapple,69.72,2.8
2023-12-01,Dambulla,TJC mango,117.84,6.1
2023-12-01,Dambulla,Banana,53.29,16.3
2023-12-01,Dambulla,Pineapple,86.43,4.7
2023-12-01,Pettah,TJC mango,96.37,6.2
2023-12-01,Pettah,Banana,64.33,12.3
2023-12-01,Pettah,Pineapple,69.34,4.0
2023-12-01,Meegoda,TJC mango,128.59,10.6
2023-12-01,Meegoda,Banana,49.6,19.9
2023-12-01,Meegoda,Pineapple,67.36,4.9
2023-12-01,Narahenpita,TJC mango,84.97,8.2
2023-12-01,Narahenpita,Banana,67.05,19.4
2023-12-01,Narahenpita,Pineapple,64.82,4.6
2023-12-01,Embilipitiya,TJC mango,145.41,10.1
2023-12-01,Embilipitiya,Banana,50.19,16.9
2023-12-01,Embilipitiya,Pineapple,85.62,3.0
2023-12-02,Dambulla,TJC mango,113.55,12.1
2023-12-02,Dambulla,Banana,50.93,17.4
2023-12-02,Dambulla,Pineapple,75.11,4.0
2023-12-02,Pettah,TJC mango,110.47,4.9
2023-12-02,Pettah,Banana,41.47,24.6
2023-12-02,Pettah,Pineapple,70.37,5.1
2023-12-02,Meegoda,TJC mango,110.05,7.8
2023-12-02,Meegoda,Banana,,
2023-12-02,Meegoda,Pineapple,81.9,4.4
2023-12-02,Narahenpita,TJC mango,113.89,9.5
2023-12-02,Narahenpita,Banana,59.37,19.8
2023-12-02,Narahenpita,Pineapple,70.47,3.9
2023-12-02,Embilipitiya,TJC mango,123.52,6.4
2023-12-02,Embilipitiya,Banana,67.45,15.1
2023-12-02,Embilipitiya,Pineapple,76.09,3.8
2023-12-03,Dambulla,TJC mango,117.6,9.0
2023-12-03,Dambulla,Banana,49.09,15.3
2023-12-03,Dambulla,Pineapple,69.25,3.1
2023-12-03,Pettah,TJC mango,118.04,6.3
2023-12-03,Pettah,Banana,61.19,21.4
2023-12-03,Pettah,Pineapple,84.72,5.1
2023-12-03,Meegoda,TJC mango,128.96,10.7
2023-12-03,Meegoda,Banana,71.8,22.1
2023-12-03,Meegoda,Pineapple,76.87,5.9
2023-12-03,Narahenpita,TJC mango,132.52,13.5
2023-12-03,Narahenpita,Banana,68.4,16.7
2023-12-03,Narahenpita,Pineapple,89.2,3.1
2023-12-03,Embilipitiya,TJC mango,99.31,10.5
2023-12-03,Embilipitiya,Banana,53.63,17.6
2023-12-03,Embilipitiya,Pineapple,67.17,3.4
2023-12-04,Dambulla,TJC mango,108.76,6.5
2023-12-04,Dambulla,Banana,46.33,19.9
2023-12-04,Dambulla,Pineapple,75.92,3.4
2023-12-04,Pettah,TJC mango,94.26,8.7
2023-12-04,Pettah,Banana,60.04,18.8
2023-12-04,Pettah,Pineapple,96.23,4.0
2023-12-04,Meegoda,TJC mango,118.25,7.6
2023-12-04,Meegoda,Banana,63.26,10.9
2023-12-04,Meegoda,Pineapple,75.9,4.2
2023-12-04,Narahenpita,TJC mango,131.18,9.5
2023-12-04,Narahenpita,Banana,47.92,11.5
2023-12-04,Narahenpita,Pineapple,59.55,5.1
2023-12-04,Embilipitiya,TJC mango,134.38,8.7
2023-12-04,Embilipitiya,Banana,58.33,13.0
2023-12-04,Embilipitiya,Pineapple,63.54,4.0
2023-12-05,Dambulla,TJC mango,115.62,6.5
2023-12-05,Dambulla,Banana,56.71,17.8
2023-12-05,Dambulla,Pineapple,77.42,3.7
2023-12-05,Pettah,TJC mango,119.74,5.9
2023-12-05,Pettah,Banana,65.46,12.3
2023-12-05,Pettah,Pineapple,78.88,2.9
2023-12-05,Meegoda,TJC mango,120.5,4.4
2023-12-05,Meegoda,Banana,71.43,23.4
2023-12-05,Meegoda,Pineapple,75.73,3.5
2023-12-05,Narahenpita,TJC mango,134.09,6.8
2023-12-05,Narahenpita,Banana,56.12,19.2
2023-12-05,Narahenpita,Pineapple,81.69,4.7
2023-12-05,Embilipitiya,TJC mango,113.98,8.5
2023-12-05,Embilipitiya,Banana,54.11,14.8
2023-12-05,Embilipitiya,Pineapple,89.5,4.2
2023-12-06,Dambulla,TJC mango,148.64,8.8
2023-12-06,Dambulla,Banana,52.25,20.3
2023-12-06,Dambulla,Pineapple,69.78,3.3
2023-12-06,Pettah,TJC mango,92.28,9.2
2023-12-06,Pettah,Banana,61.85,7.9
2023-12-06,Pettah,Pineapple,70.52,4.7
2023-12-06,Meegoda,TJC mango,122.91,9.2
2023-12-06,Meegoda,Banana,51.49,26.6
2023-12-06,Meegoda,Pineapple,85.36,4.8
2023-12-06,Narahenpita,TJC mango,131.46,7.9
2023-12-06,Narahenpita,Banana,60.23,16.1
2023-12-06,Narahenpita,Pineapple,76.73,6.0
2023-12-06,Embilipitiya,TJC mango,108.16,12.5
2023-12-06,Embilipitiya,Banana,52.25,19.6
2023-12-06,Embilipitiya,Pineapple,88.34,2.0
2023-12-07,Dambulla,TJC mango,112.67,6.8
2023-12-07,Dambulla,Banana,58.98,13.6
2023-12-07,Dambulla,Pineapple,94.88,3.4
2023-12-07,Pettah,TJC mango,115.72,8.5
2023-12-07,Pettah,Banana,63.42,7.7
2023-12-07,Pettah,Pineapple,70.12,3.6
2023-12-07,Meegoda,TJC mango,127.34,5.8
2023-12-07,Meegoda,Banana,56.54,11.7
2023-12-07,Meegoda,Pineapple,91.9,7.4
2023-12-07,Narahenpita,TJC mango,110.97,7.0
2023-12-07,Narahenpita,Banana,62.76,16.9
2023-12-07,Narahenpita,Pineapple,85.41,4.4
2023-12-07,Embilipitiya,TJC mango,140.5,5.6
2023-12-07,Embilipitiya,Banana,70.09,13.1
2023-12-07,Embilipitiya,Pineapple,83.49,4.7
2023-12-08,Dambulla,TJC mango,132.89,5.5
2023-12-08,Dambulla,Banana,53.45,22.3
2023-12-08,Dambulla,Pineapple,78.96,1.4
2023-12-08,Pettah,TJC mango,131.42,7.9
2023-12-08,Pettah,Banana,61.8,10.8
2023-12-08,Pettah,Pineapple,71.04,5.6
2023-12-08,Meegoda,TJC mango,116.57,6.7
2023-12-08,Meegoda,Banana,57.49,19.7
2023-12-08,Meegoda,Pineapple,93.05,3.9
2023-12-08,Narahenpita,TJC mango,109.1,6.6
2023-12-08,Narahenpita,Banana,77.92,17.8
2023-12-08,Narahenpita,Pineapple,100.89,4.2
2023-12-08,Embilipitiya,TJC mango,117.71,10.2
2023-12-08,Embilipitiya,Banana,67.75,22.1
2023-12-08,Embilipitiya,Pineapple,65.81,3.9
2023-12-09,Dambulla,TJC mango,123.18,12.2
2023-12-09,Dambulla,Banana,61.5,9.1
2023-12-09,Dambulla,Pineapple,87.3,5.0
2023-12-09,Pettah,TJC mango,116.75,7.6
2023-12-09,Pettah,Banana,53.3,17.9
2023-12-09,Pettah,Pineapple,89.07,3.6
2023-12-09,Meegoda,TJC mango,126.18,8.9
2023-12-09,Meegoda,Banana,52.59,18.4
2023-12-09,Meegoda,Pineapple,86.0,5.1
2023-12-09,Narahenpita,TJC mango,108.5,7.8
2023-12-09,Narahenpita,Banana,64.46,12.5
2023-12-09,Narahenpita,Pineapple,72.94,4.5
2023-12-09,Embilipitiya,TJC mango,119.0,7.6
2023-12-09,Embilipitiya,Banana,53.56,14.8
2023-12-09,Embilipitiya,Pineapple,89.81,3.6
2023-12-10,Dambulla,TJC mango,113.72,6.0
2023-12-10,Dambulla,Banana,69.47,14.7
2023-12-10,Dambulla,Pineapple,92.26,2.8
2023-12-10,Pettah,TJC mango,126.69,8.3
